sample	unit	library	flowcell	platform	lane	sample_id	barcode	fq1	fq2	kb1	kb2
22N04656	1	Plate4	H7FMMDSXC	ILLUMINA	4	22N04656	22N04656-22N04656-Plate4	data/fastqs/LCWG_Novoseq_LOSH_Plate4_Indiana/22N04656_S184_L004_R1_001.fastq.gz	data/fastqs/LCWG_Novoseq_LOSH_Plate4_Indiana/22N04656_S184_L004_R2_001.fastq.gz	6674804.485	6971400.131
22N04658	1	Plate4	H7FMMDSXC	ILLUMINA	4	22N04658	22N04658-22N04658-Plate4	data/fastqs/LCWG_Novoseq_LOSH_Plate4_Indiana/22N04658_S185_L004_R1_001.fastq.gz	data/fastqs/LCWG_Novoseq_LOSH_Plate4_Indiana/22N04658_S185_L004_R2_001.fastq.gz	5721648.838	5947612.848
22N13593	1	Plate2	HCNWNDSX7	ILLUMINA	1	22N13593	22N13593-22N13593-Plate2	data/fastqs/LCWG_Novoseq_LOSH_Plate2/22N13593_S1_L001_R1_001.fastq.gz	data/fastqs/LCWG_Novoseq_LOSH_Plate2/22N13593_S1_L001_R2_001.fastq.gz	2605558.784	2771535.643
22N13595	1	Plate2	HCNWNDSX7	ILLUMINA	1	22N13595	22N13595-22N13595-Plate2	data/fastqs/LCWG_Novoseq_LOSH_Plate2/22N13595_S2_L001_R1_001.fastq.gz	data/fastqs/LCWG_Novoseq_LOSH_Plate2/22N13595_S2_L001_R2_001.fastq.gz	3034796.374	3080961.962
22N13605	1	Plate2	HCNWNDSX7	ILLUMINA	1	22N13605	22N13605-22N13605-Plate2	data/fastqs/LCWG_Novoseq_LOSH_Plate2/22N13605_S3_L001_R1_001.fastq.gz	data/fastqs/LCWG_Novoseq_LOSH_Plate2/22N13605_S3_L001_R2_001.fastq.gz	2640135.765	2781899.476
22N13607	1	Plate2	HCNWNDSX7	ILLUMINA	1	22N13607	22N13607-22N13607-Plate2	data/fastqs/LCWG_Novoseq_LOSH_Plate2/22N13607_S4_L001_R1_001.fastq.gz	data/fastqs/LCWG_Novoseq_LOSH_Plate2/22N13607_S4_L001_R2_001.fastq.gz	1927439.315	2016662.858
22N13609	1	Plate2	HCNWNDSX7	ILLUMINA	1	22N13609	22N13609-22N13609-Plate2	data/fastqs/LCWG_Novoseq_LOSH_Plate2/22N13609_S5_L001_R1_001.fastq.gz	data/fastqs/LCWG_Novoseq_LOSH_Plate2/22N13609_S5_L001_R2_001.fastq.gz	2447929.484	2568477.011
22N13610	1	Plate2	HCNWNDSX7	ILLUMINA	1	22N13610	22N13610-22N13610-Plate2	data/fastqs/LCWG_Novoseq_LOSH_Plate2/22N13610_S6_L001_R1_001.fastq.gz	data/fastqs/LCWG_Novoseq_LOSH_Plate2/22N13610_S6_L001_R2_001.fastq.gz	2773940.977	2993816.41
22N13611	1	Plate2	HCNWNDSX7	ILLUMINA	1	22N13611	22N13611-22N13611-Plate2	data/fastqs/LCWG_Novoseq_LOSH_Plate2/22N13611_S7_L001_R1_001.fastq.gz	data/fastqs/LCWG_Novoseq_LOSH_Plate2/22N13611_S7_L001_R2_001.fastq.gz	1928982.862	2055305.156
22N13612	1	Plate2	HCNWNDSX7	ILLUMINA	1	22N13612	22N13612-22N13612-Plate2	data/fastqs/LCWG_Novoseq_LOSH_Plate2/22N13612_S8_L001_R1_001.fastq.gz	data/fastqs/LCWG_Novoseq_LOSH_Plate2/22N13612_S8_L001_R2_001.fastq.gz	2477922.64	2632761.042
22N13613	1	Plate2	HCNWNDSX7	ILLUMINA	1	22N13613	22N13613-22N13613-Plate2	data/fastqs/LCWG_Novoseq_LOSH_Plate2/22N13613_S9_L001_R1_001.fastq.gz	data/fastqs/LCWG_Novoseq_LOSH_Plate2/22N13613_S9_L001_R2_001.fastq.gz	2247625.859	2398473.18
22N13615	1	Plate2	HCNWNDSX7	ILLUMINA	1	22N13615	22N13615-22N13615-Plate2	data/fastqs/LCWG_Novoseq_LOSH_Plate2/22N13615_S10_L001_R1_001.fastq.gz	data/fastqs/LCWG_Novoseq_LOSH_Plate2/22N13615_S10_L001_R2_001.fastq.gz	2510270.676	2727823.197
22N13616	1	Plate2	HCNWNDSX7	ILLUMINA	1	22N13616	22N13616-22N13616-Plate2	data/fastqs/LCWG_Novoseq_LOSH_Plate2/22N13616_S11_L001_R1_001.fastq.gz	data/fastqs/LCWG_Novoseq_LOSH_Plate2/22N13616_S11_L001_R2_001.fastq.gz	1808134.787	1936675.432
22N13617	1	Plate2	HCNWNDSX7	ILLUMINA	1	22N13617	22N13617-22N13617-Plate2	data/fastqs/LCWG_Novoseq_LOSH_Plate2/22N13617_S12_L001_R1_001.fastq.gz	data/fastqs/LCWG_Novoseq_LOSH_Plate2/22N13617_S12_L001_R2_001.fastq.gz	2146603.054	2283600.227
22N13619	1	Plate2	HCNWNDSX7	ILLUMINA	1	22N13619	22N13619-22N13619-Plate2	data/fastqs/LCWG_Novoseq_LOSH_Plate2/22N13619_S13_L001_R1_001.fastq.gz	data/fastqs/LCWG_Novoseq_LOSH_Plate2/22N13619_S13_L001_R2_001.fastq.gz	2009788.548	2066242.2
22N13620	1	Plate2	HCNWNDSX7	ILLUMINA	1	22N13620	22N13620-22N13620-Plate2	data/fastqs/LCWG_Novoseq_LOSH_Plate2/22N13620_S14_L001_R1_001.fastq.gz	data/fastqs/LCWG_Novoseq_LOSH_Plate2/22N13620_S14_L001_R2_001.fastq.gz	2346817.055	2573200.144
22N13621	1	Plate2	HCNWNDSX7	ILLUMINA	1	22N13621	22N13621-22N13621-Plate2	data/fastqs/LCWG_Novoseq_LOSH_Plate2/22N13621_S15_L001_R1_001.fastq.gz	data/fastqs/LCWG_Novoseq_LOSH_Plate2/22N13621_S15_L001_R2_001.fastq.gz	2486326.876	2656804.468
22N13623	1	Plate2	HCNWNDSX7	ILLUMINA	1	22N13623	22N13623-22N13623-Plate2	data/fastqs/LCWG_Novoseq_LOSH_Plate2/22N13623_S16_L001_R1_001.fastq.gz	data/fastqs/LCWG_Novoseq_LOSH_Plate2/22N13623_S16_L001_R2_001.fastq.gz	1741724.379	1833357.704
22N13625	1	Plate2	HCNWNDSX7	ILLUMINA	1	22N13625	22N13625-22N13625-Plate2	data/fastqs/LCWG_Novoseq_LOSH_Plate2/22N13625_S17_L001_R1_001.fastq.gz	data/fastqs/LCWG_Novoseq_LOSH_Plate2/22N13625_S17_L001_R2_001.fastq.gz	1771805.548	1850123.744
22N13641	1	Plate2	HCNWNDSX7	ILLUMINA	1	22N13641	22N13641-22N13641-Plate2	data/fastqs/LCWG_Novoseq_LOSH_Plate2/22N13641_S18_L001_R1_001.fastq.gz	data/fastqs/LCWG_Novoseq_LOSH_Plate2/22N13641_S18_L001_R2_001.fastq.gz	1823137.729	1946567.537
22N13645	1	Plate2	HCNWNDSX7	ILLUMINA	1	22N13645	22N13645-22N13645-Plate2	data/fastqs/LCWG_Novoseq_LOSH_Plate2/22N13645_S19_L001_R1_001.fastq.gz	data/fastqs/LCWG_Novoseq_LOSH_Plate2/22N13645_S19_L001_R2_001.fastq.gz	2027116.193	2006241.815
22N13649	1	Plate2	HCNWNDSX7	ILLUMINA	1	22N13649	22N13649-22N13649-Plate2	data/fastqs/LCWG_Novoseq_LOSH_Plate2/22N13649_S20_L001_R1_001.fastq.gz	data/fastqs/LCWG_Novoseq_LOSH_Plate2/22N13649_S20_L001_R2_001.fastq.gz	1870238.118	1819464.877
22N13653	1	Plate2	HCNWNDSX7	ILLUMINA	1	22N13653	22N13653-22N13653-Plate2	data/fastqs/LCWG_Novoseq_LOSH_Plate2/22N13653_S21_L001_R1_001.fastq.gz	data/fastqs/LCWG_Novoseq_LOSH_Plate2/22N13653_S21_L001_R2_001.fastq.gz	2272818.487	2395341.288
22N13659	1	Plate2	HCNWNDSX7	ILLUMINA	1	22N13659	22N13659-22N13659-Plate2	data/fastqs/LCWG_Novoseq_LOSH_Plate2/22N13659_S22_L001_R1_001.fastq.gz	data/fastqs/LCWG_Novoseq_LOSH_Plate2/22N13659_S22_L001_R2_001.fastq.gz	2339466.196	2421451.052
22N13668	1	Plate2	HCNWNDSX7	ILLUMINA	1	22N13668	22N13668-22N13668-Plate2	data/fastqs/LCWG_Novoseq_LOSH_Plate2/22N13668_S23_L001_R1_001.fastq.gz	data/fastqs/LCWG_Novoseq_LOSH_Plate2/22N13668_S23_L001_R2_001.fastq.gz	2346977.033	2456893.286
22N13670	1	Plate2	HCNWNDSX7	ILLUMINA	1	22N13670	22N13670-22N13670-Plate2	data/fastqs/LCWG_Novoseq_LOSH_Plate2/22N13670_S24_L001_R1_001.fastq.gz	data/fastqs/LCWG_Novoseq_LOSH_Plate2/22N13670_S24_L001_R2_001.fastq.gz	3394392.745	3551611.114
22N13671	1	Plate2	HCNWNDSX7	ILLUMINA	1	22N13671	22N13671-22N13671-Plate2	data/fastqs/LCWG_Novoseq_LOSH_Plate2/22N13671_S25_L001_R1_001.fastq.gz	data/fastqs/LCWG_Novoseq_LOSH_Plate2/22N13671_S25_L001_R2_001.fastq.gz	2629896.417	2848404.453
22N13672	1	Plate2	HCNWNDSX7	ILLUMINA	1	22N13672	22N13672-22N13672-Plate2	data/fastqs/LCWG_Novoseq_LOSH_Plate2/22N13672_S26_L001_R1_001.fastq.gz	data/fastqs/LCWG_Novoseq_LOSH_Plate2/22N13672_S26_L001_R2_001.fastq.gz	3137433.776	3291539.175
22N13674	1	Plate2	HCNWNDSX7	ILLUMINA	1	22N13674	22N13674-22N13674-Plate2	data/fastqs/LCWG_Novoseq_LOSH_Plate2/22N13674_S27_L001_R1_001.fastq.gz	data/fastqs/LCWG_Novoseq_LOSH_Plate2/22N13674_S27_L001_R2_001.fastq.gz	3364184.004	3610568.965
22N13675	1	Plate2	HCNWNDSX7	ILLUMINA	1	22N13675	22N13675-22N13675-Plate2	data/fastqs/LCWG_Novoseq_LOSH_Plate2/22N13675_S28_L001_R1_001.fastq.gz	data/fastqs/LCWG_Novoseq_LOSH_Plate2/22N13675_S28_L001_R2_001.fastq.gz	2300390.259	2442803.762
22N13676	1	Plate2	HCNWNDSX7	ILLUMINA	1	22N13676	22N13676-22N13676-Plate2	data/fastqs/LCWG_Novoseq_LOSH_Plate2/22N13676_S29_L001_R1_001.fastq.gz	data/fastqs/LCWG_Novoseq_LOSH_Plate2/22N13676_S29_L001_R2_001.fastq.gz	2799018.438	2842852.539
22N13677	1	Plate2	HCNWNDSX7	ILLUMINA	1	22N13677	22N13677-22N13677-Plate2	data/fastqs/LCWG_Novoseq_LOSH_Plate2/22N13677_S30_L001_R1_001.fastq.gz	data/fastqs/LCWG_Novoseq_LOSH_Plate2/22N13677_S30_L001_R2_001.fastq.gz	2660417.889	2790689.891
22N13681	1	Plate2	HCNWNDSX7	ILLUMINA	1	22N13681	22N13681-22N13681-Plate2	data/fastqs/LCWG_Novoseq_LOSH_Plate2/22N13681_S31_L001_R1_001.fastq.gz	data/fastqs/LCWG_Novoseq_LOSH_Plate2/22N13681_S31_L001_R2_001.fastq.gz	2501896.43	2650176.575
22N13683	1	Plate2	HCNWNDSX7	ILLUMINA	1	22N13683	22N13683-22N13683-Plate2	data/fastqs/LCWG_Novoseq_LOSH_Plate2/22N13683_S32_L001_R1_001.fastq.gz	data/fastqs/LCWG_Novoseq_LOSH_Plate2/22N13683_S32_L001_R2_001.fastq.gz	2179002.892	2270769.35
22N13696	1	Plate2	HCNWNDSX7	ILLUMINA	1	22N13696	22N13696-22N13696-Plate2	data/fastqs/LCWG_Novoseq_LOSH_Plate2/22N13696_S33_L001_R1_001.fastq.gz	data/fastqs/LCWG_Novoseq_LOSH_Plate2/22N13696_S33_L001_R2_001.fastq.gz	2550568.276	2636540.916
22N13698	1	Plate2	HCNWNDSX7	ILLUMINA	1	22N13698	22N13698-22N13698-Plate2	data/fastqs/LCWG_Novoseq_LOSH_Plate2/22N13698_S34_L001_R1_001.fastq.gz	data/fastqs/LCWG_Novoseq_LOSH_Plate2/22N13698_S34_L001_R2_001.fastq.gz	1989335.195	1999527.703
22N13699	1	Plate2	HCNWNDSX7	ILLUMINA	1	22N13699	22N13699-22N13699-Plate2	data/fastqs/LCWG_Novoseq_LOSH_Plate2/22N13699_S35_L001_R1_001.fastq.gz	data/fastqs/LCWG_Novoseq_LOSH_Plate2/22N13699_S35_L001_R2_001.fastq.gz	2382289.099	2472444.858
22N13717	1	Plate2	HCNWNDSX7	ILLUMINA	1	22N13717	22N13717-22N13717-Plate2	data/fastqs/LCWG_Novoseq_LOSH_Plate2/22N13717_S36_L001_R1_001.fastq.gz	data/fastqs/LCWG_Novoseq_LOSH_Plate2/22N13717_S36_L001_R2_001.fastq.gz	1876747.197	1953922.223
22N13719	1	Plate2	HCNWNDSX7	ILLUMINA	1	22N13719	22N13719-22N13719-Plate2	data/fastqs/LCWG_Novoseq_LOSH_Plate2/22N13719_S37_L001_R1_001.fastq.gz	data/fastqs/LCWG_Novoseq_LOSH_Plate2/22N13719_S37_L001_R2_001.fastq.gz	2096413.444	2176640.369
22N13723	1	Plate2	HCNWNDSX7	ILLUMINA	1	22N13723	22N13723-22N13723-Plate2	data/fastqs/LCWG_Novoseq_LOSH_Plate2/22N13723_S38_L001_R1_001.fastq.gz	data/fastqs/LCWG_Novoseq_LOSH_Plate2/22N13723_S38_L001_R2_001.fastq.gz	2194619.69	2048485.171
22N13730	1	Plate2	HCNWNDSX7	ILLUMINA	1	22N13730	22N13730-22N13730-Plate2	data/fastqs/LCWG_Novoseq_LOSH_Plate2/22N13730_S39_L001_R1_001.fastq.gz	data/fastqs/LCWG_Novoseq_LOSH_Plate2/22N13730_S39_L001_R2_001.fastq.gz	1463703.353	1530681.008
22N13732	1	Plate2	HCNWNDSX7	ILLUMINA	1	22N13732	22N13732-22N13732-Plate2	data/fastqs/LCWG_Novoseq_LOSH_Plate2/22N13732_S40_L001_R1_001.fastq.gz	data/fastqs/LCWG_Novoseq_LOSH_Plate2/22N13732_S40_L001_R2_001.fastq.gz	2478305.103	2634644.677
22N13735	1	Plate2	HCNWNDSX7	ILLUMINA	1	22N13735	22N13735-22N13735-Plate2	data/fastqs/LCWG_Novoseq_LOSH_Plate2/22N13735_S41_L001_R1_001.fastq.gz	data/fastqs/LCWG_Novoseq_LOSH_Plate2/22N13735_S41_L001_R2_001.fastq.gz	2001262.948	2120720.267
22N13737	1	Plate2	HCNWNDSX7	ILLUMINA	1	22N13737	22N13737-22N13737-Plate2	data/fastqs/LCWG_Novoseq_LOSH_Plate2/22N13737_S42_L001_R1_001.fastq.gz	data/fastqs/LCWG_Novoseq_LOSH_Plate2/22N13737_S42_L001_R2_001.fastq.gz	2086272.05	2206836.374
22N13745	1	Plate2	HCNWNDSX7	ILLUMINA	1	22N13745	22N13745-22N13745-Plate2	data/fastqs/LCWG_Novoseq_LOSH_Plate2/22N13745_S43_L001_R1_001.fastq.gz	data/fastqs/LCWG_Novoseq_LOSH_Plate2/22N13745_S43_L001_R2_001.fastq.gz	1672263.498	1745902.372
22N13747	1	Plate2	HCNWNDSX7	ILLUMINA	1	22N13747	22N13747-22N13747-Plate2	data/fastqs/LCWG_Novoseq_LOSH_Plate2/22N13747_S44_L001_R1_001.fastq.gz	data/fastqs/LCWG_Novoseq_LOSH_Plate2/22N13747_S44_L001_R2_001.fastq.gz	2058105.402	2160319.442
22N13748	1	Plate2	HCNWNDSX7	ILLUMINA	1	22N13748	22N13748-22N13748-Plate2	data/fastqs/LCWG_Novoseq_LOSH_Plate2/22N13748_S45_L001_R1_001.fastq.gz	data/fastqs/LCWG_Novoseq_LOSH_Plate2/22N13748_S45_L001_R2_001.fastq.gz	2061381.925	2162217.931
22N13750	1	Plate2	HCNWNDSX7	ILLUMINA	1	22N13750	22N13750-22N13750-Plate2	data/fastqs/LCWG_Novoseq_LOSH_Plate2/22N13750_S46_L001_R1_001.fastq.gz	data/fastqs/LCWG_Novoseq_LOSH_Plate2/22N13750_S46_L001_R2_001.fastq.gz	2564579.101	2669499.319
22N13752	1	Plate2	HCNWNDSX7	ILLUMINA	1	22N13752	22N13752-22N13752-Plate2	data/fastqs/LCWG_Novoseq_LOSH_Plate2/22N13752_S47_L001_R1_001.fastq.gz	data/fastqs/LCWG_Novoseq_LOSH_Plate2/22N13752_S47_L001_R2_001.fastq.gz	2381718.953	2502909.122
22N13755	1	Plate2	HCNWNDSX7	ILLUMINA	1	22N13755	22N13755-22N13755-Plate2	data/fastqs/LCWG_Novoseq_LOSH_Plate2/22N13755_S48_L001_R1_001.fastq.gz	data/fastqs/LCWG_Novoseq_LOSH_Plate2/22N13755_S48_L001_R2_001.fastq.gz	1990661.414	2061946.885
22N13756	1	Plate2	HCNWNDSX7	ILLUMINA	1	22N13756	22N13756-22N13756-Plate2	data/fastqs/LCWG_Novoseq_LOSH_Plate2/22N13756_S49_L001_R1_001.fastq.gz	data/fastqs/LCWG_Novoseq_LOSH_Plate2/22N13756_S49_L001_R2_001.fastq.gz	2074236.507	2148678.581
22N13757	1	Plate2	HCNWNDSX7	ILLUMINA	1	22N13757	22N13757-22N13757-Plate2	data/fastqs/LCWG_Novoseq_LOSH_Plate2/22N13757_S50_L001_R1_001.fastq.gz	data/fastqs/LCWG_Novoseq_LOSH_Plate2/22N13757_S50_L001_R2_001.fastq.gz	2060499.12	2161537.087
22N13759	1	Plate2	HCNWNDSX7	ILLUMINA	1	22N13759	22N13759-22N13759-Plate2	data/fastqs/LCWG_Novoseq_LOSH_Plate2/22N13759_S51_L001_R1_001.fastq.gz	data/fastqs/LCWG_Novoseq_LOSH_Plate2/22N13759_S51_L001_R2_001.fastq.gz	1695014.877	1760651.51
22N13763	1	Plate2	HCNWNDSX7	ILLUMINA	1	22N13763	22N13763-22N13763-Plate2	data/fastqs/LCWG_Novoseq_LOSH_Plate2/22N13763_S52_L001_R1_001.fastq.gz	data/fastqs/LCWG_Novoseq_LOSH_Plate2/22N13763_S52_L001_R2_001.fastq.gz	2364369.776	2451710.467
22N13764	1	Plate2	HCNWNDSX7	ILLUMINA	1	22N13764	22N13764-22N13764-Plate2	data/fastqs/LCWG_Novoseq_LOSH_Plate2/22N13764_S53_L001_R1_001.fastq.gz	data/fastqs/LCWG_Novoseq_LOSH_Plate2/22N13764_S53_L001_R2_001.fastq.gz	2727113.416	2874352.205
22N13765	1	Plate2	HCNWNDSX7	ILLUMINA	1	22N13765	22N13765-22N13765-Plate2	data/fastqs/LCWG_Novoseq_LOSH_Plate2/22N13765_S54_L001_R1_001.fastq.gz	data/fastqs/LCWG_Novoseq_LOSH_Plate2/22N13765_S54_L001_R2_001.fastq.gz	2124775.764	2242860.574
22N13768	1	Plate2	HCNWNDSX7	ILLUMINA	1	22N13768	22N13768-22N13768-Plate2	data/fastqs/LCWG_Novoseq_LOSH_Plate2/22N13768_S55_L001_R1_001.fastq.gz	data/fastqs/LCWG_Novoseq_LOSH_Plate2/22N13768_S55_L001_R2_001.fastq.gz	2034605.349	2110465.029
22N13770	1	Plate2	HCNWNDSX7	ILLUMINA	1	22N13770	22N13770-22N13770-Plate2	data/fastqs/LCWG_Novoseq_LOSH_Plate2/22N13770_S56_L001_R1_001.fastq.gz	data/fastqs/LCWG_Novoseq_LOSH_Plate2/22N13770_S56_L001_R2_001.fastq.gz	2328361.475	2458209.31
22N13771	1	Plate2	HCNWNDSX7	ILLUMINA	1	22N13771	22N13771-22N13771-Plate2	data/fastqs/LCWG_Novoseq_LOSH_Plate2/22N13771_S57_L001_R1_001.fastq.gz	data/fastqs/LCWG_Novoseq_LOSH_Plate2/22N13771_S57_L001_R2_001.fastq.gz	2877184.332	3064272.974
22N13772	1	Plate2	HCNWNDSX7	ILLUMINA	1	22N13772	22N13772-22N13772-Plate2	data/fastqs/LCWG_Novoseq_LOSH_Plate2/22N13772_S58_L001_R1_001.fastq.gz	data/fastqs/LCWG_Novoseq_LOSH_Plate2/22N13772_S58_L001_R2_001.fastq.gz	2101152.669	2172423.368
22N13776	1	Plate2	HCNWNDSX7	ILLUMINA	1	22N13776	22N13776-22N13776-Plate2	data/fastqs/LCWG_Novoseq_LOSH_Plate2/22N13776_S59_L001_R1_001.fastq.gz	data/fastqs/LCWG_Novoseq_LOSH_Plate2/22N13776_S59_L001_R2_001.fastq.gz	2947893.556	3117436.48
22N13777	1	Plate2	HCNWNDSX7	ILLUMINA	1	22N13777	22N13777-22N13777-Plate2	data/fastqs/LCWG_Novoseq_LOSH_Plate2/22N13777_S60_L001_R1_001.fastq.gz	data/fastqs/LCWG_Novoseq_LOSH_Plate2/22N13777_S60_L001_R2_001.fastq.gz	2858570.364	3013586.964
22N13780	1	Plate2	HCNWNDSX7	ILLUMINA	1	22N13780	22N13780-22N13780-Plate2	data/fastqs/LCWG_Novoseq_LOSH_Plate2/22N13780_S61_L001_R1_001.fastq.gz	data/fastqs/LCWG_Novoseq_LOSH_Plate2/22N13780_S61_L001_R2_001.fastq.gz	2489292.489	2587302.286
22N13786	1	Plate2	HCNWNDSX7	ILLUMINA	1	22N13786	22N13786-22N13786-Plate2	data/fastqs/LCWG_Novoseq_LOSH_Plate2/22N13786_S62_L001_R1_001.fastq.gz	data/fastqs/LCWG_Novoseq_LOSH_Plate2/22N13786_S62_L001_R2_001.fastq.gz	2537169.831	2632545.476
22N13788	1	Plate2	HCNWNDSX7	ILLUMINA	1	22N13788	22N13788-22N13788-Plate2	data/fastqs/LCWG_Novoseq_LOSH_Plate2/22N13788_S63_L001_R1_001.fastq.gz	data/fastqs/LCWG_Novoseq_LOSH_Plate2/22N13788_S63_L001_R2_001.fastq.gz	1866440.979	1916636.59
22N13790	1	Plate2	HCNWNDSX7	ILLUMINA	1	22N13790	22N13790-22N13790-Plate2	data/fastqs/LCWG_Novoseq_LOSH_Plate2/22N13790_S64_L001_R1_001.fastq.gz	data/fastqs/LCWG_Novoseq_LOSH_Plate2/22N13790_S64_L001_R2_001.fastq.gz	3095696.08	3177806.152
22N13798	1	Plate2	HCNWNDSX7	ILLUMINA	1	22N13798	22N13798-22N13798-Plate2	data/fastqs/LCWG_Novoseq_LOSH_Plate2/22N13798_S65_L001_R1_001.fastq.gz	data/fastqs/LCWG_Novoseq_LOSH_Plate2/22N13798_S65_L001_R2_001.fastq.gz	2272707.07	2262753.775
22N13800	1	Plate2	HCNWNDSX7	ILLUMINA	1	22N13800	22N13800-22N13800-Plate2	data/fastqs/LCWG_Novoseq_LOSH_Plate2/22N13800_S66_L001_R1_001.fastq.gz	data/fastqs/LCWG_Novoseq_LOSH_Plate2/22N13800_S66_L001_R2_001.fastq.gz	1709341.756	1733052.027
22N13811	1	Plate2	HCNWNDSX7	ILLUMINA	1	22N13811	22N13811-22N13811-Plate2	data/fastqs/LCWG_Novoseq_LOSH_Plate2/22N13811_S67_L001_R1_001.fastq.gz	data/fastqs/LCWG_Novoseq_LOSH_Plate2/22N13811_S67_L001_R2_001.fastq.gz	1395208.252	1465553.276
22N13812	1	Plate2	HCNWNDSX7	ILLUMINA	1	22N13812	22N13812-22N13812-Plate2	data/fastqs/LCWG_Novoseq_LOSH_Plate2/22N13812_S68_L001_R1_001.fastq.gz	data/fastqs/LCWG_Novoseq_LOSH_Plate2/22N13812_S68_L001_R2_001.fastq.gz	2497327.65	2630228.451
22N13813	1	Plate2	HCNWNDSX7	ILLUMINA	1	22N13813	22N13813-22N13813-Plate2	data/fastqs/LCWG_Novoseq_LOSH_Plate2/22N13813_S69_L001_R1_001.fastq.gz	data/fastqs/LCWG_Novoseq_LOSH_Plate2/22N13813_S69_L001_R2_001.fastq.gz	1167996.746	1235606.045
22N13814	1	Plate2	HCNWNDSX7	ILLUMINA	1	22N13814	22N13814-22N13814-Plate2	data/fastqs/LCWG_Novoseq_LOSH_Plate2/22N13814_S70_L001_R1_001.fastq.gz	data/fastqs/LCWG_Novoseq_LOSH_Plate2/22N13814_S70_L001_R2_001.fastq.gz	2161935.934	2260517.034
22N13815	1	Plate2	HCNWNDSX7	ILLUMINA	1	22N13815	22N13815-22N13815-Plate2	data/fastqs/LCWG_Novoseq_LOSH_Plate2/22N13815_S71_L001_R1_001.fastq.gz	data/fastqs/LCWG_Novoseq_LOSH_Plate2/22N13815_S71_L001_R2_001.fastq.gz	2118315.574	2233174.304
22N13816	1	Plate2	HCNWNDSX7	ILLUMINA	1	22N13816	22N13816-22N13816-Plate2	data/fastqs/LCWG_Novoseq_LOSH_Plate2/22N13816_S72_L001_R1_001.fastq.gz	data/fastqs/LCWG_Novoseq_LOSH_Plate2/22N13816_S72_L001_R2_001.fastq.gz	2474330.098	2585565.765
22N13817	1	Plate2	HCNWNDSX7	ILLUMINA	1	22N13817	22N13817-22N13817-Plate2	data/fastqs/LCWG_Novoseq_LOSH_Plate2/22N13817_S73_L001_R1_001.fastq.gz	data/fastqs/LCWG_Novoseq_LOSH_Plate2/22N13817_S73_L001_R2_001.fastq.gz	1936270.61	2014486.427
22N13818	1	Plate2	HCNWNDSX7	ILLUMINA	1	22N13818	22N13818-22N13818-Plate2	data/fastqs/LCWG_Novoseq_LOSH_Plate2/22N13818_S74_L001_R1_001.fastq.gz	data/fastqs/LCWG_Novoseq_LOSH_Plate2/22N13818_S74_L001_R2_001.fastq.gz	2841355.051	3025846.832
22N13819	1	Plate2	HCNWNDSX7	ILLUMINA	1	22N13819	22N13819-22N13819-Plate2	data/fastqs/LCWG_Novoseq_LOSH_Plate2/22N13819_S75_L001_R1_001.fastq.gz	data/fastqs/LCWG_Novoseq_LOSH_Plate2/22N13819_S75_L001_R2_001.fastq.gz	3130553.79	3345220.007
22N13820	1	Plate2	HCNWNDSX7	ILLUMINA	1	22N13820	22N13820-22N13820-Plate2	data/fastqs/LCWG_Novoseq_LOSH_Plate2/22N13820_S76_L001_R1_001.fastq.gz	data/fastqs/LCWG_Novoseq_LOSH_Plate2/22N13820_S76_L001_R2_001.fastq.gz	1779004.202	1869318.272
22N13821	1	Plate2	HCNWNDSX7	ILLUMINA	1	22N13821	22N13821-22N13821-Plate2	data/fastqs/LCWG_Novoseq_LOSH_Plate2/22N13821_S77_L001_R1_001.fastq.gz	data/fastqs/LCWG_Novoseq_LOSH_Plate2/22N13821_S77_L001_R2_001.fastq.gz	2550420.589	2702759.461
22N13822	1	Plate2	HCNWNDSX7	ILLUMINA	1	22N13822	22N13822-22N13822-Plate2	data/fastqs/LCWG_Novoseq_LOSH_Plate2/22N13822_S78_L001_R1_001.fastq.gz	data/fastqs/LCWG_Novoseq_LOSH_Plate2/22N13822_S78_L001_R2_001.fastq.gz	1900206.766	1987731.934
22N13823	1	Plate2	HCNWNDSX7	ILLUMINA	1	22N13823	22N13823-22N13823-Plate2	data/fastqs/LCWG_Novoseq_LOSH_Plate2/22N13823_S79_L001_R1_001.fastq.gz	data/fastqs/LCWG_Novoseq_LOSH_Plate2/22N13823_S79_L001_R2_001.fastq.gz	2119427.022	2121594.559
22N13824	1	Plate2	HCNWNDSX7	ILLUMINA	1	22N13824	22N13824-22N13824-Plate2	data/fastqs/LCWG_Novoseq_LOSH_Plate2/22N13824_S80_L001_R1_001.fastq.gz	data/fastqs/LCWG_Novoseq_LOSH_Plate2/22N13824_S80_L001_R2_001.fastq.gz	2411776.078	2524661.273
22N13825	1	Plate2	HCNWNDSX7	ILLUMINA	1	22N13825	22N13825-22N13825-Plate2	data/fastqs/LCWG_Novoseq_LOSH_Plate2/22N13825_S81_L001_R1_001.fastq.gz	data/fastqs/LCWG_Novoseq_LOSH_Plate2/22N13825_S81_L001_R2_001.fastq.gz	1929129.419	2022155.221
