sample	unit	library	flowcell	platform	lane	sample_id	barcode	fq1	fq2	kb1	kb2
24N06709	1	Plate6	22FWCTLT4	ILLUMINA	8	24N06709	24N06709_Plate6	data/fastqs/LOSH_004/L_24N06709_CKDL240029306-1A_22FWCTLT4_L8_1.fq.gz	data/fastqs/LOSH_004/L_24N06709_CKDL240029306-1A_22FWCTLT4_L8_2.fq.gz	4573815.457	4422287.816
24N07328	1	Plate5	22FWCTLT4	ILLUMINA	7	24N07328	24N07328_Plate5	data/fastqs/LOSH_003/L_24N07328_CKDL240029305-1A_22FWCTLT4_L7_1.fq.gz	data/fastqs/LOSH_003/L_24N07328_CKDL240029305-1A_22FWCTLT4_L7_2.fq.gz	1704786.017	1653534.864
24N07329	1	Plate5	22FWCTLT4	ILLUMINA	7	24N07329	24N07329_Plate5	data/fastqs/LOSH_003/L_24N07329_CKDL240029305-1A_22FWCTLT4_L7_1.fq.gz	data/fastqs/LOSH_003/L_24N07329_CKDL240029305-1A_22FWCTLT4_L7_2.fq.gz	4200901.473	4069834.272
24N07330	1	Plate5	22FWCTLT4	ILLUMINA	7	24N07330	24N07330_Plate5	data/fastqs/LOSH_003/L_24N07330_CKDL240029305-1A_22FWCTLT4_L7_1.fq.gz	data/fastqs/LOSH_003/L_24N07330_CKDL240029305-1A_22FWCTLT4_L7_2.fq.gz	4107052.949	3942388.327
24N07331	1	Plate5	22FWCTLT4	ILLUMINA	7	24N07331	24N07331_Plate5	data/fastqs/LOSH_003/L_24N07331_CKDL240029305-1A_22FWCTLT4_L7_1.fq.gz	data/fastqs/LOSH_003/L_24N07331_CKDL240029305-1A_22FWCTLT4_L7_2.fq.gz	3119130.267	3048709.726
24N07332	1	Plate5	22FWCTLT4	ILLUMINA	7	24N07332	24N07332_Plate5	data/fastqs/LOSH_003/L_24N07332_CKDL240029305-1A_22FWCTLT4_L7_1.fq.gz	data/fastqs/LOSH_003/L_24N07332_CKDL240029305-1A_22FWCTLT4_L7_2.fq.gz	3939391.864	3829630.615
24N07333	1	Plate5	22FWCTLT4	ILLUMINA	7	24N07333	24N07333_Plate5	data/fastqs/LOSH_003/L_24N07333_CKDL240029305-1A_22FWCTLT4_L7_1.fq.gz	data/fastqs/LOSH_003/L_24N07333_CKDL240029305-1A_22FWCTLT4_L7_2.fq.gz	3436798.029	3348796.01
24N07334	1	Plate6	22FWCTLT4	ILLUMINA	8	24N07334	24N07334_Plate6	data/fastqs/LOSH_004/L_24N07334_CKDL240029306-1A_22FWCTLT4_L8_1.fq.gz	data/fastqs/LOSH_004/L_24N07334_CKDL240029306-1A_22FWCTLT4_L8_2.fq.gz	4447611.239	4306714.072
24N07335	1	Plate5	22FWCTLT4	ILLUMINA	7	24N07335	24N07335_Plate5	data/fastqs/LOSH_003/L_24N07335_CKDL240029305-1A_22FWCTLT4_L7_1.fq.gz	data/fastqs/LOSH_003/L_24N07335_CKDL240029305-1A_22FWCTLT4_L7_2.fq.gz	3850228.92	3726038.807
24N07336	1	Plate5	22FWCTLT4	ILLUMINA	7	24N07336	24N07336_Plate5	data/fastqs/LOSH_003/L_24N07336_CKDL240029305-1A_22FWCTLT4_L7_1.fq.gz	data/fastqs/LOSH_003/L_24N07336_CKDL240029305-1A_22FWCTLT4_L7_2.fq.gz	4014358.507	3893030.447
24N07337	1	Plate5	22FWCTLT4	ILLUMINA	7	24N07337	24N07337_Plate5	data/fastqs/LOSH_003/L_24N07337_CKDL240029305-1A_22FWCTLT4_L7_1.fq.gz	data/fastqs/LOSH_003/L_24N07337_CKDL240029305-1A_22FWCTLT4_L7_2.fq.gz	3959961.73	3835627.713
24N07339	1	Plate5	22FWCTLT4	ILLUMINA	7	24N07339	24N07339_Plate5	data/fastqs/LOSH_003/L_24N07339_CKDL240029305-1A_22FWCTLT4_L7_1.fq.gz	data/fastqs/LOSH_003/L_24N07339_CKDL240029305-1A_22FWCTLT4_L7_2.fq.gz	4116908.581	3995170.078
24N07340	1	Plate6	22FWCTLT4	ILLUMINA	8	24N07340	24N07340_Plate6	data/fastqs/LOSH_004/L_24N07340_CKDL240029306-1A_22FWCTLT4_L8_1.fq.gz	data/fastqs/LOSH_004/L_24N07340_CKDL240029306-1A_22FWCTLT4_L8_2.fq.gz	5101721.193	4921184.179
24N07341	1	Plate6	22FWCTLT4	ILLUMINA	8	24N07341	24N07341_Plate6	data/fastqs/LOSH_004/L_24N07341_CKDL240029306-1A_22FWCTLT4_L8_1.fq.gz	data/fastqs/LOSH_004/L_24N07341_CKDL240029306-1A_22FWCTLT4_L8_2.fq.gz	5066900.999	4897028.045
24N07342	1	Plate5	22FWCTLT4	ILLUMINA	7	24N07342	24N07342_Plate5	data/fastqs/LOSH_003/L_24N07342_CKDL240029305-1A_22FWCTLT4_L7_1.fq.gz	data/fastqs/LOSH_003/L_24N07342_CKDL240029305-1A_22FWCTLT4_L7_2.fq.gz	3734484.404	3641088.206
24N07343	1	Plate5	22FWCTLT4	ILLUMINA	7	24N07343	24N07343_Plate5	data/fastqs/LOSH_003/L_24N07343_CKDL240029305-1A_22FWCTLT4_L7_1.fq.gz	data/fastqs/LOSH_003/L_24N07343_CKDL240029305-1A_22FWCTLT4_L7_2.fq.gz	3808275.491	3675975.197
24N07344	1	Plate5	22FWCTLT4	ILLUMINA	7	24N07344	24N07344_Plate5	data/fastqs/LOSH_003/L_24N07344_CKDL240029305-1A_22FWCTLT4_L7_1.fq.gz	data/fastqs/LOSH_003/L_24N07344_CKDL240029305-1A_22FWCTLT4_L7_2.fq.gz	2549676.671	2486805.145
24N07345	1	Plate5	22FWCTLT4	ILLUMINA	7	24N07345	24N07345_Plate5	data/fastqs/LOSH_003/L_24N07345_CKDL240029305-1A_22FWCTLT4_L7_1.fq.gz	data/fastqs/LOSH_003/L_24N07345_CKDL240029305-1A_22FWCTLT4_L7_2.fq.gz	3910040.743	3801851.292
24N07346	1	Plate6	22FWCTLT4	ILLUMINA	8	24N07346	24N07346_Plate6	data/fastqs/LOSH_004/L_24N07346_CKDL240029306-1A_22FWCTLT4_L8_1.fq.gz	data/fastqs/LOSH_004/L_24N07346_CKDL240029306-1A_22FWCTLT4_L8_2.fq.gz	3131548.698	3106287.29
24N07347	1	Plate5	22FWCTLT4	ILLUMINA	7	24N07347	24N07347_Plate5	data/fastqs/LOSH_003/L_24N07347_CKDL240029305-1A_22FWCTLT4_L7_1.fq.gz	data/fastqs/LOSH_003/L_24N07347_CKDL240029305-1A_22FWCTLT4_L7_2.fq.gz	4014930.125	3785823.539
24N07348	1	Plate5	22FWCTLT4	ILLUMINA	7	24N07348	24N07348_Plate5	data/fastqs/LOSH_003/L_24N07348_CKDL240029305-1A_22FWCTLT4_L7_1.fq.gz	data/fastqs/LOSH_003/L_24N07348_CKDL240029305-1A_22FWCTLT4_L7_2.fq.gz	2656129.268	2609415.037
24N07349	1	Plate5	22FWCTLT4	ILLUMINA	7	24N07349	24N07349_Plate5	data/fastqs/LOSH_003/L_24N07349_CKDL240029305-1A_22FWCTLT4_L7_1.fq.gz	data/fastqs/LOSH_003/L_24N07349_CKDL240029305-1A_22FWCTLT4_L7_2.fq.gz	3989096.829	3816570.159
24N07350	1	Plate5	22FWCTLT4	ILLUMINA	7	24N07350	24N07350_Plate5	data/fastqs/LOSH_003/L_24N07350_CKDL240029305-1A_22FWCTLT4_L7_1.fq.gz	data/fastqs/LOSH_003/L_24N07350_CKDL240029305-1A_22FWCTLT4_L7_2.fq.gz	3036023.183	3019848.684
24N07351	1	Plate5	22FWCTLT4	ILLUMINA	7	24N07351	24N07351_Plate5	data/fastqs/LOSH_003/L_24N07351_CKDL240029305-1A_22FWCTLT4_L7_1.fq.gz	data/fastqs/LOSH_003/L_24N07351_CKDL240029305-1A_22FWCTLT4_L7_2.fq.gz	4448581.655	4319477.216
24N07352	1	Plate5	22FWCTLT4	ILLUMINA	7	24N07352	24N07352_Plate5	data/fastqs/LOSH_003/L_24N07352_CKDL240029305-1A_22FWCTLT4_L7_1.fq.gz	data/fastqs/LOSH_003/L_24N07352_CKDL240029305-1A_22FWCTLT4_L7_2.fq.gz	3965097.507	3843566.059
24N07353	1	Plate5	22FWCTLT4	ILLUMINA	7	24N07353	24N07353_Plate5	data/fastqs/LOSH_003/L_24N07353_CKDL240029305-1A_22FWCTLT4_L7_1.fq.gz	data/fastqs/LOSH_003/L_24N07353_CKDL240029305-1A_22FWCTLT4_L7_2.fq.gz	3729941.647	3624562.847
24N07354	1	Plate5	22FWCTLT4	ILLUMINA	7	24N07354	24N07354_Plate5	data/fastqs/LOSH_003/L_24N07354_CKDL240029305-1A_22FWCTLT4_L7_1.fq.gz	data/fastqs/LOSH_003/L_24N07354_CKDL240029305-1A_22FWCTLT4_L7_2.fq.gz	3078996.918	3028521.388
24N07355	1	Plate5	22FWCTLT4	ILLUMINA	7	24N07355	24N07355_Plate5	data/fastqs/LOSH_003/L_24N07355_CKDL240029305-1A_22FWCTLT4_L7_1.fq.gz	data/fastqs/LOSH_003/L_24N07355_CKDL240029305-1A_22FWCTLT4_L7_2.fq.gz	3836443.61	3737788.322
24N07356	1	Plate5	22FWCTLT4	ILLUMINA	7	24N07356	24N07356_Plate5	data/fastqs/LOSH_003/L_24N07356_CKDL240029305-1A_22FWCTLT4_L7_1.fq.gz	data/fastqs/LOSH_003/L_24N07356_CKDL240029305-1A_22FWCTLT4_L7_2.fq.gz	2958092.902	2893840.25
24N07357	1	Plate5	22FWCTLT4	ILLUMINA	7	24N07357	24N07357_Plate5	data/fastqs/LOSH_003/L_24N07357_CKDL240029305-1A_22FWCTLT4_L7_1.fq.gz	data/fastqs/LOSH_003/L_24N07357_CKDL240029305-1A_22FWCTLT4_L7_2.fq.gz	3291270.492	3212620
24N07358	1	Plate5	22FWCTLT4	ILLUMINA	7	24N07358	24N07358_Plate5	data/fastqs/LOSH_003/L_24N07358_CKDL240029305-1A_22FWCTLT4_L7_1.fq.gz	data/fastqs/LOSH_003/L_24N07358_CKDL240029305-1A_22FWCTLT4_L7_2.fq.gz	3939908.998	3822781.192
24N07359	1	Plate5	22FWCTLT4	ILLUMINA	7	24N07359	24N07359_Plate5	data/fastqs/LOSH_003/L_24N07359_CKDL240029305-1A_22FWCTLT4_L7_1.fq.gz	data/fastqs/LOSH_003/L_24N07359_CKDL240029305-1A_22FWCTLT4_L7_2.fq.gz	3132883.381	3080418.555
24N07360	1	Plate5	22FWCTLT4	ILLUMINA	7	24N07360	24N07360_Plate5	data/fastqs/LOSH_003/L_24N07360_CKDL240029305-1A_22FWCTLT4_L7_1.fq.gz	data/fastqs/LOSH_003/L_24N07360_CKDL240029305-1A_22FWCTLT4_L7_2.fq.gz	3480068.034	3366938.598
24N07361	1	Plate5	22FWCTLT4	ILLUMINA	7	24N07361	24N07361_Plate5	data/fastqs/LOSH_003/L_24N07361_CKDL240029305-1A_22FWCTLT4_L7_1.fq.gz	data/fastqs/LOSH_003/L_24N07361_CKDL240029305-1A_22FWCTLT4_L7_2.fq.gz	4036145.595	3928064.592
24N07362	1	Plate5	22FWCTLT4	ILLUMINA	7	24N07362	24N07362_Plate5	data/fastqs/LOSH_003/L_24N07362_CKDL240029305-1A_22FWCTLT4_L7_1.fq.gz	data/fastqs/LOSH_003/L_24N07362_CKDL240029305-1A_22FWCTLT4_L7_2.fq.gz	3960031.992	3881245.528
24N07363	1	Plate6	22FWCTLT4	ILLUMINA	8	24N07363	24N07363_Plate6	data/fastqs/LOSH_004/L_24N07363_CKDL240029306-1A_22FWCTLT4_L8_1.fq.gz	data/fastqs/LOSH_004/L_24N07363_CKDL240029306-1A_22FWCTLT4_L8_2.fq.gz	5076392.278	4965013.722
24N07364	1	Plate5	22FWCTLT4	ILLUMINA	7	24N07364	24N07364_Plate5	data/fastqs/LOSH_003/L_24N07364_CKDL240029305-1A_22FWCTLT4_L7_1.fq.gz	data/fastqs/LOSH_003/L_24N07364_CKDL240029305-1A_22FWCTLT4_L7_2.fq.gz	3811770.066	3708603.053
24N07365	1	Plate5	22FWCTLT4	ILLUMINA	7	24N07365	24N07365_Plate5	data/fastqs/LOSH_003/L_24N07365_CKDL240029305-1A_22FWCTLT4_L7_1.fq.gz	data/fastqs/LOSH_003/L_24N07365_CKDL240029305-1A_22FWCTLT4_L7_2.fq.gz	4036754.042	3895775.795
24N07366	1	Plate5	22FWCTLT4	ILLUMINA	7	24N07366	24N07366_Plate5	data/fastqs/LOSH_003/L_24N07366_CKDL240029305-1A_22FWCTLT4_L7_1.fq.gz	data/fastqs/LOSH_003/L_24N07366_CKDL240029305-1A_22FWCTLT4_L7_2.fq.gz	4041684.493	3943103.15
24N07367	1	Plate5	22FWCTLT4	ILLUMINA	7	24N07367	24N07367_Plate5	data/fastqs/LOSH_003/L_24N07367_CKDL240029305-1A_22FWCTLT4_L7_1.fq.gz	data/fastqs/LOSH_003/L_24N07367_CKDL240029305-1A_22FWCTLT4_L7_2.fq.gz	3888247.671	3789091.583
24N07368	1	Plate5	22FWCTLT4	ILLUMINA	7	24N07368	24N07368_Plate5	data/fastqs/LOSH_003/L_24N07368_CKDL240029305-1A_22FWCTLT4_L7_1.fq.gz	data/fastqs/LOSH_003/L_24N07368_CKDL240029305-1A_22FWCTLT4_L7_2.fq.gz	3653799.795	3573285.473
24N07369	1	Plate5	22FWCTLT4	ILLUMINA	7	24N07369	24N07369_Plate5	data/fastqs/LOSH_003/L_24N07369_CKDL240029305-1A_22FWCTLT4_L7_1.fq.gz	data/fastqs/LOSH_003/L_24N07369_CKDL240029305-1A_22FWCTLT4_L7_2.fq.gz	4237332.543	4123574.868
24N07370	1	Plate5	22FWCTLT4	ILLUMINA	7	24N07370	24N07370_Plate5	data/fastqs/LOSH_003/L_24N07370_CKDL240029305-1A_22FWCTLT4_L7_1.fq.gz	data/fastqs/LOSH_003/L_24N07370_CKDL240029305-1A_22FWCTLT4_L7_2.fq.gz	4140470.21	4017890.423
24N07372	1	Plate5	22FWCTLT4	ILLUMINA	7	24N07372	24N07372_Plate5	data/fastqs/LOSH_003/L_24N07372_CKDL240029305-1A_22FWCTLT4_L7_1.fq.gz	data/fastqs/LOSH_003/L_24N07372_CKDL240029305-1A_22FWCTLT4_L7_2.fq.gz	4471259.993	4309450.383
24N07373	1	Plate5	22FWCTLT4	ILLUMINA	7	24N07373	24N07373_Plate5	data/fastqs/LOSH_003/L_24N07373_CKDL240029305-1A_22FWCTLT4_L7_1.fq.gz	data/fastqs/LOSH_003/L_24N07373_CKDL240029305-1A_22FWCTLT4_L7_2.fq.gz	4201950.883	4070957.867
24N07374	1	Plate5	22FWCTLT4	ILLUMINA	7	24N07374	24N07374_Plate5	data/fastqs/LOSH_003/L_24N07374_CKDL240029305-1A_22FWCTLT4_L7_1.fq.gz	data/fastqs/LOSH_003/L_24N07374_CKDL240029305-1A_22FWCTLT4_L7_2.fq.gz	4558032.931	4409367.62
24N07375	1	Plate5	22FWCTLT4	ILLUMINA	7	24N07375	24N07375_Plate5	data/fastqs/LOSH_003/L_24N07375_CKDL240029305-1A_22FWCTLT4_L7_1.fq.gz	data/fastqs/LOSH_003/L_24N07375_CKDL240029305-1A_22FWCTLT4_L7_2.fq.gz	4692432.383	4560123.405
24N07376	1	Plate5	22FWCTLT4	ILLUMINA	7	24N07376	24N07376_Plate5	data/fastqs/LOSH_003/L_24N07376_CKDL240029305-1A_22FWCTLT4_L7_1.fq.gz	data/fastqs/LOSH_003/L_24N07376_CKDL240029305-1A_22FWCTLT4_L7_2.fq.gz	4632812.928	4479670.313
24N07377	1	Plate5	22FWCTLT4	ILLUMINA	7	24N07377	24N07377_Plate5	data/fastqs/LOSH_003/L_24N07377_CKDL240029305-1A_22FWCTLT4_L7_1.fq.gz	data/fastqs/LOSH_003/L_24N07377_CKDL240029305-1A_22FWCTLT4_L7_2.fq.gz	4265990.58	4126877.843
24N07378	1	Plate5	22FWCTLT4	ILLUMINA	7	24N07378	24N07378_Plate5	data/fastqs/LOSH_003/L_24N07378_CKDL240029305-1A_22FWCTLT4_L7_1.fq.gz	data/fastqs/LOSH_003/L_24N07378_CKDL240029305-1A_22FWCTLT4_L7_2.fq.gz	4373223.83	4216111.496
24N11966	1	Plate6	22FWCTLT4	ILLUMINA	8	24N11966	24N11966_Plate6	data/fastqs/LOSH_004/L_24N11966_CKDL240029306-1A_22FWCTLT4_L8_1.fq.gz	data/fastqs/LOSH_004/L_24N11966_CKDL240029306-1A_22FWCTLT4_L8_2.fq.gz	5400878.088	5260969.387
24N11967	1	Plate6	22FWCTLT4	ILLUMINA	8	24N11967	24N11967_Plate6	data/fastqs/LOSH_004/L_24N11967_CKDL240029306-1A_22FWCTLT4_L8_1.fq.gz	data/fastqs/LOSH_004/L_24N11967_CKDL240029306-1A_22FWCTLT4_L8_2.fq.gz	5339399.312	5179959.855
24N11968	1	Plate6	22FWCTLT4	ILLUMINA	8	24N11968	24N11968_Plate6	data/fastqs/LOSH_004/L_24N11968_CKDL240029306-1A_22FWCTLT4_L8_1.fq.gz	data/fastqs/LOSH_004/L_24N11968_CKDL240029306-1A_22FWCTLT4_L8_2.fq.gz	8229378.996	8062797.529
24N11969	1	Plate6	22FWCTLT4	ILLUMINA	8	24N11969	24N11969_Plate6	data/fastqs/LOSH_004/L_24N11969_CKDL240029306-1A_22FWCTLT4_L8_1.fq.gz	data/fastqs/LOSH_004/L_24N11969_CKDL240029306-1A_22FWCTLT4_L8_2.fq.gz	4973971.665	4795576.005
24N11970	1	Plate6	22FWCTLT4	ILLUMINA	8	24N11970	24N11970_Plate6	data/fastqs/LOSH_004/L_24N11970_CKDL240029306-1A_22FWCTLT4_L8_1.fq.gz	data/fastqs/LOSH_004/L_24N11970_CKDL240029306-1A_22FWCTLT4_L8_2.fq.gz	4785248.928	4663970.565
24N11997	1	Plate6	22FWCTLT4	ILLUMINA	8	24N11997	24N11997_Plate6	data/fastqs/LOSH_004/L_24N11997_CKDL240029306-1A_22FWCTLT4_L8_1.fq.gz	data/fastqs/LOSH_004/L_24N11997_CKDL240029306-1A_22FWCTLT4_L8_2.fq.gz	4784475.163	4672904.124
